date,year,severity_label,road_type_label,area_label,hour
2021-02-16 12:39:57.839783976,2021,Fatal,Single carriageway,Rural,0
2021-02-16 17:02:47.416741672,2021,Serious,Dual carriageway,Rural,3
2021-02-16 21:25:36.993699368,2021,Slight,Single carriageway,Urban,16
2021-02-17 01:48:26.570657064,2021,Serious,Single carriageway,Urban,7
2021-02-17 06:11:16.147614760,2021,Slight,Dual carriageway,Rural,7
2021-02-17 10:34:05.724572456,2021,Slight,Dual carriageway,Urban,2
2021-02-17 14:56:55.301530152,2021,Slight,Roundabout,Urban,19
2021-02-17 19:19:44.878487848,2021,Serious,Roundabout,Urban,2
2021-02-17 23:42:34.455445544,2021,Serious,Dual carriageway,Urban,12
2021-02-18 04:05:24.032403240,2021,Serious,Single carriageway,Urban,7
2021-02-18 08:28:13.609360936,2021,Fatal,One way street,Rural,21
2021-02-18 12:51:03.186318632,2021,Slight,Roundabout,Urban,15
2021-02-18 17:13:52.763276328,2021,Serious,Roundabout,Urban,1
2021-02-18 21:36:42.340234024,2021,Serious,One way street,Urban,14
2021-02-19 01:59:31.917191720,2021,Slight,Single carriageway,Urban,3
2021-02-19 06:22:21.494149416,2021,Slight,Dual carriageway,Rural,13
2021-02-19 10:45:11.071107112,2021,Slight,Dual carriageway,Rural,5
2021-02-19 15:08:00.648064808,2021,Serious,Single carriageway,Rural,17
2021-02-19 19:30:50.225022504,2021,Slight,Dual carriageway,Rural,11
2021-02-19 23:53:39.801980200,2021,Slight,Single carriageway,Urban,10
2021-02-20 04:16:29.378937896,2021,Slight,Single carriageway,Urban,21
2021-02-20 08:39:18.955895592,2021,Slight,Single carriageway,Urban,10
2021-02-20 13:02:08.532853288,2021,Slight,Dual carriageway,Rural,5
2021-02-20 17:24:58.109810984,2021,Slight,Dual carriageway,Urban,12
2021-02-20 21:47:47.686768680,2021,Serious,Single carriageway,Urban,19
2021-02-21 02:10:37.263726376,2021,Slight,Single carriageway,Urban,1
2021-02-21 06:33:26.840684072,2021,Serious,Single carriageway,Urban,6
2021-02-21 10:56:16.417641760,2021,Slight,Single carriageway,Urban,13
2021-02-21 15:19:05.994599456,2021,Fatal,Single carriageway,Rural,5
2021-02-21 19:41:55.571557152,2021,Slight,Single carriageway,Urban,18
2021-02-22 00:04:45.148514848,2021,Slight,Roundabout,Urban,1
2021-02-22 04:27:34.725472544,2021,Slight,Single carriageway,Urban,6
2021-02-22 08:50:24.302430240,2021,Slight,Single carriageway,Urban,14
2021-02-22 13:13:13.879387936,2021,Slight,Roundabout,Urban,20
2021-02-22 17:36:03.456345632,2021,Serious,Single carriageway,Urban,8
2021-02-22 21:58:53.033303328,2021,Slight,Roundabout,Urban,6
2021-02-23 02:21:42.610261024,2021,Slight,Single carriageway,Urban,22
2021-02-23 06:44:32.187218720,2021,Slight,Single carriageway,Rural,12
2021-02-23 11:07:21.764176416,2021,Slight,Single carriageway,Urban,4
2021-02-23 15:30:11.341134112,2021,Slight,Single carriageway,Rural,20
2021-02-23 19:53:00.918091808,2021,Slight,One way street,Urban,0
2021-02-24 00:15:50.495049504,2021,Slight,Dual carriageway,Urban,17
2021-02-24 04:38:40.072007200,2021,Fatal,Dual carriageway,Urban,21
2021-02-24 09:01:29.648964896,2021,Slight,Single carriageway,Urban,13
2021-02-24 13:24:19.225922592,2021,Slight,One way street,Urban,21
2021-02-24 17:47:08.802880288,2021,Slight,Single carriageway,Urban,14
2021-02-24 22:09:58.379837984,2021,Slight,Single carriageway,Urban,14
2021-02-25 02:32:47.956795680,2021,Slight,One way street,Rural,2
2021-02-25 06:55:37.533753376,2021,Serious,Single carriageway,Rural,4
2021-02-25 11:18:27.110711072,2021,Slight,Single carriageway,Urban,16
2021-02-25 15:41:16.687668768,2021,Slight,Single carriageway,Rural,16
2021-02-25 20:04:06.264626464,2021,Serious,Single carriageway,Rural,14
2021-02-26 00:26:55.841584160,2021,Slight,Roundabout,Urban,5
2021-02-26 04:49:45.418541856,2021,Serious,Single carriageway,Urban,2
2021-02-26 09:12:34.995499552,2021,Slight,One way street,Urban,2
2021-02-26 13:35:24.572457248,2021,Slight,Single carriageway,Rural,2
2021-02-26 17:58:14.149414944,2021,Serious,Dual carriageway,Rural,5
2021-02-26 22:21:03.726372640,2021,Serious,Dual carriageway,Urban,23
2021-02-27 02:43:53.303330336,2021,Serious,Dual carriageway,Rural,18
2021-02-27 07:06:42.880288032,2021,Slight,Single carriageway,Urban,4
2021-02-27 11:29:32.457245728,2021,Serious,Single carriageway,Urban,7
2021-02-27 15:52:22.034203424,2021,Slight,Dual carriageway,Urban,21
2021-02-27 20:15:11.611161112,2021,Slight,Roundabout,Rural,10
2021-02-28 00:38:01.188118808,2021,Slight,Single carriageway,Urban,6
2021-02-28 05:00:50.765076504,2021,Slight,Single carriageway,Urban,7
2021-02-28 09:23:40.342034200,2021,Slight,Dual carriageway,Rural,9
2021-02-28 13:46:29.918991896,2021,Slight,Single carriageway,Urban,13
2021-02-28 18:09:19.495949592,2021,Slight,Single carriageway,Rural,13
2021-02-28 22:32:09.072907288,2021,Serious,One way street,Urban,12
2021-03-01 02:54:58.649864984,2021,Serious,Single carriageway,Urban,15
2021-03-01 07:17:48.226822680,2021,Slight,Single carriageway,Urban,7
2021-03-01 11:40:37.803780376,2021,Serious,Dual carriageway,Rural,11
2021-03-01 16:03:27.380738072,2021,Slight,Single carriageway,Rural,19
2021-03-01 20:26:16.957695768,2021,Slight,Single carriageway,Urban,8
2021-03-02 00:49:06.534653464,2021,Serious,Single carriageway,Urban,23
2021-03-02 05:11:56.111611160,2021,Slight,Single carriageway,Rural,11
2021-03-02 09:34:45.688568856,2021,Slight,Single carriageway,Urban,9
2021-03-02 13:57:35.265526552,2021,Slight,Roundabout,Urban,16
2021-03-02 18:20:24.842484248,2021,Slight,Single carriageway,Rural,9
2021-03-02 22:43:14.419441944,2021,Serious,Single carriageway,Urban,9
2021-03-03 03:06:03.996399640,2021,Slight,Dual carriageway,Rural,8
2021-03-03 07:28:53.573357336,2021,Slight,Single carriageway,Urban,13
2021-03-03 11:51:43.150315032,2021,Slight,Single carriageway,Rural,1
2021-03-03 16:14:32.727272728,2021,Slight,Single carriageway,Rural,9
2021-03-03 20:37:22.304230424,2021,Slight,Single carriageway,Urban,18
2021-03-04 01:00:11.881188120,2021,Serious,Single carriageway,Urban,7
2021-03-04 05:23:01.458145816,2021,Serious,Single carriageway,Urban,12
2021-03-04 09:45:51.035103512,2021,Serious,Roundabout,Rural,7
2021-03-04 14:08:40.612061208,2021,Slight,One way street,Urban,22
2021-03-04 18:31:30.189018904,2021,Serious,Roundabout,Urban,5
2021-03-04 22:54:19.765976600,2021,Slight,Single carriageway,Rural,18
2021-03-05 03:17:09.342934296,2021,Slight,Dual carriageway,Urban,18
2021-03-05 07:39:58.919891992,2021,Slight,Single carriageway,Urban,9
2021-03-05 12:02:48.496849688,2021,Slight,Single carriageway,Urban,23
2021-03-05 16:25:38.073807384,2021,Serious,One way street,Rural,23
2021-03-05 20:48:27.650765080,2021,Slight,Dual carriageway,Urban,0
2021-03-06 01:11:17.227722776,2021,Fatal,Single carriageway,Rural,13
2021-03-06 05:34:06.804680464,2021,Slight,One way street,Urban,4
2021-03-06 09:56:56.381638160,2021,Slight,Single carriageway,Rural,23
2021-03-06 14:19:45.958595856,2021,Slight,Single carriageway,Urban,23
2021-03-06 18:42:35.535553552,2021,Slight,Single carriageway,Urban,10
2021-03-06 23:05:25.112511248,2021,Slight,Single carriageway,Rural,8
2021-03-07 03:28:14.689468944,2021,Slight,One way street,Rural,19
2021-03-07 07:51:04.266426640,2021,Fatal,Single carriageway,Urban,9
2021-03-07 12:13:53.843384336,2021,Slight,Single carriageway,Urban,17
2021-03-07 16:36:43.420342032,2021,Slight,Dual carriageway,Urban,15
2021-03-07 20:59:32.997299728,2021,Slight,Roundabout,Urban,6
2021-03-08 01:22:22.574257424,2021,Slight,One way street,Rural,8
2021-03-08 05:45:12.151215120,2021,Slight,One way street,Rural,22
2021-03-08 10:08:01.728172816,2021,Slight,One way street,Urban,11
2021-03-08 14:30:51.305130512,2021,Slight,Dual carriageway,Urban,10
2021-03-08 18:53:40.882088208,2021,Slight,Single carriageway,Urban,21
2021-03-08 23:16:30.459045904,2021,Slight,One way street,Urban,13
2021-03-09 03:39:20.036003600,2021,Slight,Single carriageway,Urban,13
2021-03-09 08:02:09.612961296,2021,Slight,Single carriageway,Rural,9
2021-03-09 12:24:59.189918992,2021,Slight,Single carriageway,Urban,16
2021-03-09 16:47:48.766876688,2021,Slight,Single carriageway,Urban,1
2021-03-09 21:10:38.343834384,2021,Slight,Dual carriageway,Rural,5
2021-03-10 01:33:27.920792080,2021,Serious,One way street,Urban,19
2021-03-10 05:56:17.497749776,2021,Slight,Single carriageway,Urban,6
2021-03-10 10:19:07.074707472,2021,Slight,Single carriageway,Urban,23
2021-03-10 14:41:56.651665168,2021,Slight,Single carriageway,Urban,21
2021-03-10 19:04:46.228622864,2021,Slight,Dual carriageway,Urban,9
2021-03-10 23:27:35.805580560,2021,Slight,Single carriageway,Urban,22
2021-03-11 03:50:25.382538256,2021,Serious,Single carriageway,Urban,17
2021-03-11 08:13:14.959495952,2021,Serious,Dual carriageway,Urban,19
2021-03-11 12:36:04.536453648,2021,Slight,Single carriageway,Urban,11
2021-03-11 16:58:54.113411344,2021,Slight,Single carriageway,Urban,2
2021-03-11 21:21:43.690369040,2021,Slight,Single carriageway,Urban,13
2021-03-12 01:44:33.267326736,2021,Slight,Single carriageway,Urban,19
2021-03-12 06:07:22.844284432,2021,Slight,Dual carriageway,Urban,2
2021-03-12 10:30:12.421242128,2021,Serious,Single carriageway,Urban,0
2021-03-12 14:53:01.998199816,2021,Slight,Single carriageway,Urban,19
2021-03-12 19:15:51.575157512,2021,Slight,Roundabout,Rural,14
2021-03-12 23:38:41.152115208,2021,Slight,Dual carriageway,Urban,12
2021-03-13 04:01:30.729072904,2021,Slight,Single carriageway,Urban,16
2021-03-13 08:24:20.306030600,2021,Slight,Dual carriageway,Urban,16
2021-03-13 12:47:09.882988296,2021,Serious,Single carriageway,Urban,10
2021-03-13 17:09:59.459945992,2021,Slight,Single carriageway,Rural,14
2021-03-13 21:32:49.036903688,2021,Serious,Dual carriageway,Rural,11
2021-03-14 01:55:38.613861384,2021,Serious,Single carriageway,Rural,4
2021-03-14 06:18:28.190819080,2021,Slight,Single carriageway,Urban,17
2021-03-14 10:41:17.767776776,2021,Slight,Roundabout,Urban,9
2021-03-14 15:04:07.344734472,2021,Slight,Dual carriageway,Rural,21
2021-03-14 19:26:56.921692168,2021,Slight,One way street,Urban,9
2021-03-14 23:49:46.498649864,2021,Slight,Roundabout,Urban,4
2021-03-15 04:12:36.075607560,2021,Serious,Single carriageway,Urban,19
2021-03-15 08:35:25.652565256,2021,Slight,Dual carriageway,Urban,3
2021-03-15 12:58:15.229522952,2021,Serious,Single carriageway,Rural,23
2021-03-15 17:21:04.806480648,2021,Slight,Dual carriageway,Rural,15
2021-03-15 21:43:54.383438344,2021,Slight,Single carriageway,Urban,11
2021-03-16 02:06:43.960396040,2021,Slight,Single carriageway,Urban,5
2021-03-16 06:29:33.537353736,2021,Slight,Single carriageway,Rural,4
2021-03-16 10:52:23.114311432,2021,Slight,Dual carriageway,Urban,4
2021-03-16 15:15:12.691269128,2021,Slight,Single carriageway,Rural,19
2021-03-16 19:38:02.268226824,2021,Serious,Single carriageway,Urban,4
2021-03-17 00:00:51.845184520,2021,Slight,Roundabout,Rural,0
2021-03-17 04:23:41.422142216,2021,Slight,Dual carriageway,Urban,4
2021-03-17 08:46:30.999099912,2021,Slight,Single carriageway,Urban,14
2021-03-17 13:09:20.576057608,2021,Slight,Single carriageway,Rural,11
2021-03-17 17:32:10.153015304,2021,Slight,One way street,Rural,8
2021-03-17 21:54:59.729973000,2021,Slight,Single carriageway,Rural,23
2021-03-18 02:17:49.306930696,2021,Slight,Single carriageway,Urban,8
2021-03-18 06:40:38.883888392,2021,Slight,One way street,Rural,19
2021-03-18 11:03:28.460846088,2021,Slight,Single carriageway,Urban,2
2021-03-18 15:26:18.037803784,2021,Slight,Single carriageway,Urban,13
2021-03-18 19:49:07.614761472,2021,Slight,Single carriageway,Urban,3
2021-03-19 00:11:57.191719168,2021,Slight,Single carriageway,Urban,1
2021-03-19 04:34:46.768676864,2021,Slight,Single carriageway,Rural,16
2021-03-19 08:57:36.345634560,2021,Slight,Dual carriageway,Rural,16
2021-03-19 13:20:25.922592256,2021,Slight,Single carriageway,Urban,13
2021-03-19 17:43:15.499549952,2021,Serious,Dual carriageway,Urban,10
2021-03-19 22:06:05.076507648,2021,Serious,Roundabout,Urban,6
2021-03-20 02:28:54.653465344,2021,Slight,Roundabout,Urban,18
2021-03-20 06:51:44.230423040,2021,Slight,Single carriageway,Urban,4
2021-03-20 11:14:33.807380736,2021,Slight,Dual carriageway,Rural,11
2021-03-20 15:37:23.384338432,2021,Serious,Single carriageway,Urban,22
2021-03-20 20:00:12.961296128,2021,Slight,Dual carriageway,Urban,16
2021-03-21 00:23:02.538253824,2021,Slight,Single carriageway,Rural,20
2021-03-21 04:45:52.115211520,2021,Slight,Dual carriageway,Urban,4
2021-03-21 09:08:41.692169216,2021,Slight,Single carriageway,Urban,0
2021-03-21 13:31:31.269126912,2021,Slight,Dual carriageway,Urban,19
2021-03-21 17:54:20.846084608,2021,Serious,Single carriageway,Urban,13
2021-03-21 22:17:10.423042304,2021,Serious,Single carriageway,Urban,18
2021-03-22 02:40:00.000000000,2021,Slight,Dual carriageway,Rural,20
2021-03-22 07:02:49.576957696,2021,Slight,Single carriageway,Urban,8
2021-03-22 11:25:39.153915392,2021,Slight,Dual carriageway,Rural,2
2021-03-22 15:48:28.730873088,2021,Slight,Dual carriageway,Rural,23
2021-03-22 20:11:18.307830784,2021,Slight,Dual carriageway,Rural,7
2021-03-23 00:34:07.884788480,2021,Slight,Dual carriageway,Rural,3
2021-03-23 04:56:57.461746176,2021,Serious,Dual carriageway,Rural,13
2021-03-23 09:19:47.038703872,2021,Fatal,One way street,Rural,0
2021-03-23 13:42:36.615661568,2021,Slight,Single carriageway,Urban,1
2021-03-23 18:05:26.192619264,2021,Slight,Single carriageway,Urban,18
2021-03-23 22:28:15.769576960,2021,Slight,Dual carriageway,Rural,2
2021-03-24 02:51:05.346534656,2021,Slight,Single carriageway,Rural,14
2021-03-24 07:13:54.923492352,2021,Slight,Single carriageway,Rural,10
2021-03-24 11:36:44.500450048,2021,Slight,Single carriageway,Urban,2
2021-03-24 15:59:34.077407744,2021,Slight,Single carriageway,Rural,22
2021-03-24 20:22:23.654365440,2021,Serious,Single carriageway,Rural,3
2021-03-25 00:45:13.231323136,2021,Slight,Dual carriageway,Urban,15
2021-03-25 05:08:02.808280824,2021,Slight,Dual carriageway,Urban,3
2021-03-25 09:30:52.385238520,2021,Slight,Dual carriageway,Urban,14
2021-03-25 13:53:41.962196216,2021,Fatal,Single carriageway,Urban,4
2021-03-25 18:16:31.539153912,2021,Slight,Dual carriageway,Urban,21
2021-03-25 22:39:21.116111608,2021,Slight,Dual carriageway,Urban,11
2021-03-26 03:02:10.693069304,2021,Slight,Single carriageway,Urban,0
2021-03-26 07:25:00.270027000,2021,Slight,Single carriageway,Rural,1
2021-03-26 11:47:49.846984696,2021,Fatal,Single carriageway,Urban,13
2021-03-26 16:10:39.423942392,2021,Slight,One way street,Rural,12
2021-03-26 20:33:29.000900088,2021,Serious,Single carriageway,Urban,7
2021-03-27 00:56:18.577857784,2021,Slight,Single carriageway,Rural,14
2021-03-27 05:19:08.154815480,2021,Slight,Single carriageway,Urban,19
2021-03-27 09:41:57.731773176,2021,Slight,Single carriageway,Urban,17
2021-03-27 14:04:47.308730872,2021,Slight,Single carriageway,Urban,17
2021-03-27 18:27:36.885688568,2021,Slight,Dual carriageway,Urban,22
2021-03-27 22:50:26.462646264,2021,Slight,Single carriageway,Urban,4
2021-03-28 03:13:16.039603960,2021,Slight,Roundabout,Rural,1
2021-03-28 07:36:05.616561656,2021,Serious,Single carriageway,Rural,2
2021-03-28 11:58:55.193519352,2021,Fatal,Single carriageway,Urban,0
2021-03-28 16:21:44.770477048,2021,Slight,Dual carriageway,Rural,7
2021-03-28 20:44:34.347434744,2021,Slight,Dual carriageway,Urban,3
2021-03-29 01:07:23.924392440,2021,Serious,Roundabout,Urban,22
2021-03-29 05:30:13.501350136,2021,Slight,Single carriageway,Urban,8
2021-03-29 09:53:03.078307832,2021,Serious,Single carriageway,Urban,5
2021-03-29 14:15:52.655265528,2021,Slight,Dual carriageway,Urban,12
2021-03-29 18:38:42.232223224,2021,Serious,Single carriageway,Rural,10
2021-03-29 23:01:31.809180920,2021,Slight,Roundabout,Urban,0
2021-03-30 03:24:21.386138616,2021,Slight,Single carriageway,Rural,23
2021-03-30 07:47:10.963096312,2021,Slight,Single carriageway,Urban,16
2021-03-30 12:10:00.540054008,2021,Slight,Dual carriageway,Urban,19
2021-03-30 16:32:50.117011704,2021,Serious,Dual carriageway,Urban,22
2021-03-30 20:55:39.693969400,2021,Fatal,Roundabout,Urban,21
2021-03-31 01:18:29.270927096,2021,Slight,Roundabout,Urban,5
2021-03-31 05:41:18.847884792,2021,Slight,Single carriageway,Rural,18
2021-03-31 10:04:08.424842488,2021,Slight,Dual carriageway,Rural,0
2021-03-31 14:26:58.001800176,2021,Slight,One way street,Urban,8
2021-03-31 18:49:47.578757872,2021,Slight,Single carriageway,Urban,18
2021-03-31 23:12:37.155715568,2021,Serious,Single carriageway,Urban,16
2021-04-01 03:35:26.732673264,2021,Serious,One way street,Urban,18
2021-04-01 07:58:16.309630960,2021,Slight,Single carriageway,Rural,18
2021-04-01 12:21:05.886588656,2021,Slight,One way street,Urban,1
2021-04-01 16:43:55.463546352,2021,Slight,Single carriageway,Rural,13
2021-04-01 21:06:45.040504048,2021,Slight,Roundabout,Rural,14
2021-04-02 01:29:34.617461744,2021,Slight,Dual carriageway,Urban,3
2021-04-02 05:52:24.194419440,2021,Slight,Dual carriageway,Rural,5
2021-04-02 10:15:13.771377136,2021,Slight,Dual carriageway,Rural,11
2021-04-02 14:38:03.348334832,2021,Slight,Single carriageway,Urban,15
2021-04-02 19:00:52.925292528,2021,Serious,Dual carriageway,Rural,20
2021-04-02 23:23:42.502250224,2021,Slight,One way street,Urban,17
2021-04-03 03:46:32.079207920,2021,Slight,One way street,Rural,23
2021-04-03 08:09:21.656165616,2021,Slight,One way street,Rural,5
2021-04-03 12:32:11.233123312,2021,Serious,Dual carriageway,Rural,9
2021-04-03 16:55:00.810081008,2021,Slight,Dual carriageway,Rural,6
2021-04-03 21:17:50.387038704,2021,Slight,Single carriageway,Rural,21
2021-04-04 01:40:39.963996400,2021,Slight,Dual carriageway,Urban,14
2021-04-04 06:03:29.540954096,2021,Slight,Dual carriageway,Rural,12
2021-04-04 10:26:19.117911792,2021,Slight,Single carriageway,Urban,13
2021-04-04 14:49:08.694869488,2021,Serious,Single carriageway,Rural,7
2021-04-04 19:11:58.271827184,2021,Slight,Dual carriageway,Rural,21
2021-04-04 23:34:47.848784880,2021,Slight,Single carriageway,Urban,14
2021-04-05 03:57:37.425742576,2021,Slight,Single carriageway,Urban,12
2021-04-05 08:20:27.002700272,2021,Serious,Single carriageway,Rural,16
2021-04-05 12:43:16.579657968,2021,Serious,Roundabout,Rural,19
2021-04-05 17:06:06.156615664,2021,Slight,One way street,Rural,9
2021-04-05 21:28:55.733573360,2021,Slight,Dual carriageway,Urban,17
2021-04-06 01:51:45.310531056,2021,Slight,One way street,Urban,19
2021-04-06 06:14:34.887488752,2021,Slight,Roundabout,Urban,15
2021-04-06 10:37:24.464446448,2021,Slight,Single carriageway,Urban,2
2021-04-06 15:00:14.041404144,2021,Slight,Single carriageway,Rural,4
2021-04-06 19:23:03.618361832,2021,Serious,Single carriageway,Urban,0
2021-04-06 23:45:53.195319528,2021,Slight,Single carriageway,Urban,6
2021-04-07 04:08:42.772277224,2021,Slight,Single carriageway,Urban,3
2021-04-07 08:31:32.349234920,2021,Slight,Single carriageway,Rural,13
2021-04-07 12:54:21.926192616,2021,Slight,One way street,Urban,21
2021-04-07 17:17:11.503150312,2021,Slight,Dual carriageway,Urban,1
2021-04-07 21:40:01.080108008,2021,Slight,Single carriageway,Urban,6
2021-04-08 02:02:50.657065704,2021,Serious,One way street,Urban,1
2021-04-08 06:25:40.234023400,2021,Slight,One way street,Urban,2
2021-04-08 10:48:29.810981096,2021,Slight,Dual carriageway,Rural,1
2021-04-08 15:11:19.387938792,2021,Slight,Dual carriageway,Urban,14
2021-04-08 19:34:08.964896488,2021,Slight,One way street,Urban,22
2021-04-08 23:56:58.541854184,2021,Fatal,Dual carriageway,Urban,17
